pair_id,persona_id,comparison_id,normal_judgment,swapped_judgment,is_consistent,consistency_type
211_39,211,39,similar,similar,True,both_similar
211_4,211,4,y_higher_than_x,x_higher_than_y,True,properly_flipped
211_40,211,40,similar,similar,True,both_similar
211_41,211,41,similar,similar,True,both_similar
211_42,211,42,y_higher_than_x,x_higher_than_y,True,properly_flipped
211_43,211,43,x_higher_than_y,y_higher_than_x,True,properly_flipped
211_44,211,44,y_higher_than_x,x_higher_than_y,True,properly_flipped
211_45,211,45,y_higher_than_x,x_higher_than_y,True,properly_flipped
211_46,211,46,similar,similar,True,both_similar
211_47,211,47,x_higher_than_y,similar,False,inconsistent
211_48,211,48,similar,x_higher_than_y,False,inconsistent
211_49,211,49,similar,similar,True,both_similar
211_5,211,5,similar,x_higher_than_y,False,inconsistent
211_6,211,6,x_higher_than_y,similar,False,inconsistent
211_7,211,7,y_higher_than_x,similar,False,inconsistent
211_8,211,8,similar,similar,True,both_similar
211_9,211,9,y_higher_than_x,similar,False,inconsistent
212_0,212,0,x_higher_than_y,y_higher_than_x,True,properly_flipped
212_1,212,1,x_higher_than_y,similar,False,inconsistent
212_10,212,10,x_higher_than_y,y_higher_than_x,True,properly_flipped
212_11,212,11,similar,y_higher_than_x,False,inconsistent
212_12,212,12,similar,similar,True,both_similar
212_13,212,13,y_higher_than_x,x_higher_than_y,True,properly_flipped
212_14,212,14,y_higher_than_x,x_higher_than_y,True,properly_flipped
212_15,212,15,x_higher_than_y,y_higher_than_x,True,properly_flipped
212_16,212,16,y_higher_than_x,x_higher_than_y,True,properly_flipped
212_17,212,17,similar,similar,True,both_similar
212_18,212,18,similar,similar,True,both_similar
212_19,212,19,similar,similar,True,both_similar
212_2,212,2,x_higher_than_y,y_higher_than_x,True,properly_flipped
212_20,212,20,x_higher_than_y,similar,False,inconsistent
212_21,212,21,similar,x_higher_than_y,False,inconsistent
212_22,212,22,similar,y_higher_than_x,False,inconsistent
212_23,212,23,similar,similar,True,both_similar
212_24,212,24,similar,x_higher_than_y,False,inconsistent
212_25,212,25,x_higher_than_y,similar,False,inconsistent
212_26,212,26,y_higher_than_x,x_higher_than_y,True,properly_flipped
212_27,212,27,similar,y_higher_than_x,False,inconsistent
212_28,212,28,x_higher_than_y,y_higher_than_x,True,properly_flipped
212_29,212,29,similar,similar,True,both_similar
212_3,212,3,y_higher_than_x,x_higher_than_y,True,properly_flipped
212_30,212,30,y_higher_than_x,x_higher_than_y,True,properly_flipped
212_31,212,31,similar,y_higher_than_x,False,inconsistent
212_32,212,32,similar,similar,True,both_similar
212_33,212,33,similar,x_higher_than_y,False,inconsistent
212_34,212,34,y_higher_than_x,similar,False,inconsistent
212_35,212,35,x_higher_than_y,y_higher_than_x,True,properly_flipped
212_36,212,36,x_higher_than_y,similar,False,inconsistent
212_37,212,37,similar,x_higher_than_y,False,inconsistent
212_38,212,38,x_higher_than_y,similar,False,inconsistent
212_39,212,39,y_higher_than_x,x_higher_than_y,True,properly_flipped
212_4,212,4,similar,x_higher_than_y,False,inconsistent
212_40,212,40,x_higher_than_y,similar,False,inconsistent
212_41,212,41,y_higher_than_x,similar,False,inconsistent
212_42,212,42,x_higher_than_y,similar,False,inconsistent
212_43,212,43,similar,y_higher_than_x,False,inconsistent
212_44,212,44,similar,similar,True,both_similar
212_45,212,45,similar,similar,True,both_similar
212_46,212,46,y_higher_than_x,x_higher_than_y,True,properly_flipped
212_47,212,47,x_higher_than_y,similar,False,inconsistent
212_48,212,48,y_higher_than_x,x_higher_than_y,True,properly_flipped
212_49,212,49,x_higher_than_y,y_higher_than_x,True,properly_flipped
212_5,212,5,similar,similar,True,both_similar
212_6,212,6,similar,x_higher_than_y,False,inconsistent
212_7,212,7,x_higher_than_y,x_higher_than_y,False,inconsistent
212_8,212,8,y_higher_than_x,x_higher_than_y,True,properly_flipped
212_9,212,9,x_higher_than_y,y_higher_than_x,True,properly_flipped
213_0,213,0,similar,similar,True,both_similar
213_1,213,1,similar,y_higher_than_x,False,inconsistent
213_10,213,10,similar,x_higher_than_y,False,inconsistent
213_11,213,11,x_higher_than_y,x_higher_than_y,False,inconsistent
213_12,213,12,y_higher_than_x,y_higher_than_x,False,inconsistent
213_13,213,13,similar,similar,True,both_similar
213_14,213,14,similar,x_higher_than_y,False,inconsistent
213_15,213,15,similar,x_higher_than_y,False,inconsistent
213_16,213,16,y_higher_than_x,x_higher_than_y,True,properly_flipped
213_17,213,17,y_higher_than_x,similar,False,inconsistent
213_18,213,18,similar,x_higher_than_y,False,inconsistent
213_19,213,19,y_higher_than_x,similar,False,inconsistent
213_2,213,2,similar,x_higher_than_y,False,inconsistent
213_20,213,20,y_higher_than_x,similar,False,inconsistent
213_21,213,21,x_higher_than_y,x_higher_than_y,False,inconsistent
213_22,213,22,x_higher_than_y,similar,False,inconsistent
213_23,213,23,similar,x_higher_than_y,False,inconsistent
213_24,213,24,y_higher_than_x,x_higher_than_y,True,properly_flipped
213_25,213,25,x_higher_than_y,y_higher_than_x,True,properly_flipped
213_26,213,26,similar,x_higher_than_y,False,inconsistent
213_27,213,27,y_higher_than_x,similar,False,inconsistent
213_28,213,28,x_higher_than_y,similar,False,inconsistent
213_29,213,29,similar,similar,True,both_similar
213_3,213,3,y_higher_than_x,x_higher_than_y,True,properly_flipped
213_30,213,30,similar,x_higher_than_y,False,inconsistent
213_31,213,31,x_higher_than_y,y_higher_than_x,True,properly_flipped
213_32,213,32,similar,similar,True,both_similar
213_33,213,33,x_higher_than_y,y_higher_than_x,True,properly_flipped
213_34,213,34,similar,similar,True,both_similar
213_35,213,35,similar,similar,True,both_similar
213_36,213,36,x_higher_than_y,x_higher_than_y,False,inconsistent
213_37,213,37,y_higher_than_x,x_higher_than_y,True,properly_flipped
213_38,213,38,y_higher_than_x,x_higher_than_y,True,properly_flipped
213_39,213,39,x_higher_than_y,similar,False,inconsistent
213_4,213,4,similar,similar,True,both_similar
213_40,213,40,x_higher_than_y,similar,False,inconsistent
213_41,213,41,similar,y_higher_than_x,False,inconsistent
213_42,213,42,similar,similar,True,both_similar
213_43,213,43,similar,similar,True,both_similar
213_44,213,44,y_higher_than_x,x_higher_than_y,True,properly_flipped
213_45,213,45,similar,x_higher_than_y,False,inconsistent
213_46,213,46,similar,similar,True,both_similar
213_47,213,47,similar,x_higher_than_y,False,inconsistent
213_48,213,48,similar,y_higher_than_x,False,inconsistent
213_49,213,49,y_higher_than_x,x_higher_than_y,True,properly_flipped
213_5,213,5,x_higher_than_y,similar,False,inconsistent
213_6,213,6,x_higher_than_y,similar,False,inconsistent
213_7,213,7,y_higher_than_x,x_higher_than_y,True,properly_flipped
213_8,213,8,x_higher_than_y,similar,False,inconsistent
213_9,213,9,x_higher_than_y,y_higher_than_x,True,properly_flipped
214_0,214,0,x_higher_than_y,x_higher_than_y,False,inconsistent
214_1,214,1,similar,x_higher_than_y,False,inconsistent
214_10,214,10,x_higher_than_y,y_higher_than_x,True,properly_flipped
214_11,214,11,x_higher_than_y,x_higher_than_y,False,inconsistent
214_12,214,12,similar,y_higher_than_x,False,inconsistent
214_13,214,13,x_higher_than_y,y_higher_than_x,True,properly_flipped
214_14,214,14,similar,y_higher_than_x,False,inconsistent
214_15,214,15,x_higher_than_y,similar,False,inconsistent
214_16,214,16,x_higher_than_y,y_higher_than_x,True,properly_flipped
214_17,214,17,similar,similar,True,both_similar
214_18,214,18,x_higher_than_y,similar,False,inconsistent
214_19,214,19,y_higher_than_x,similar,False,inconsistent
214_2,214,2,x_higher_than_y,similar,False,inconsistent
214_20,214,20,x_higher_than_y,y_higher_than_x,True,properly_flipped
214_21,214,21,x_higher_than_y,similar,False,inconsistent
214_22,214,22,y_higher_than_x,x_higher_than_y,True,properly_flipped
214_23,214,23,x_higher_than_y,similar,False,inconsistent
214_24,214,24,y_higher_than_x,x_higher_than_y,True,properly_flipped
214_25,214,25,similar,x_higher_than_y,False,inconsistent
214_26,214,26,x_higher_than_y,similar,False,inconsistent
214_27,214,27,similar,y_higher_than_x,False,inconsistent
214_28,214,28,x_higher_than_y,x_higher_than_y,False,inconsistent
214_29,214,29,x_higher_than_y,y_higher_than_x,True,properly_flipped
214_3,214,3,y_higher_than_x,x_higher_than_y,True,properly_flipped
214_30,214,30,similar,y_higher_than_x,False,inconsistent
214_31,214,31,x_higher_than_y,similar,False,inconsistent
214_32,214,32,y_higher_than_x,x_higher_than_y,True,properly_flipped
214_33,214,33,y_higher_than_x,x_higher_than_y,True,properly_flipped
214_34,214,34,similar,similar,True,both_similar
214_35,214,35,y_higher_than_x,x_higher_than_y,True,properly_flipped
214_36,214,36,x_higher_than_y,similar,False,inconsistent
214_37,214,37,similar,similar,True,both_similar
214_38,214,38,similar,x_higher_than_y,False,inconsistent
214_39,214,39,y_higher_than_x,x_higher_than_y,True,properly_flipped
214_4,214,4,similar,y_higher_than_x,False,inconsistent
214_40,214,40,similar,similar,True,both_similar
214_41,214,41,x_higher_than_y,x_higher_than_y,False,inconsistent
214_42,214,42,x_higher_than_y,y_higher_than_x,True,properly_flipped
214_43,214,43,similar,x_higher_than_y,False,inconsistent
214_44,214,44,similar,x_higher_than_y,False,inconsistent
214_45,214,45,y_higher_than_x,x_higher_than_y,True,properly_flipped
214_46,214,46,y_higher_than_x,x_higher_than_y,True,properly_flipped
214_47,214,47,similar,similar,True,both_similar
214_48,214,48,similar,similar,True,both_similar
214_49,214,49,similar,x_higher_than_y,False,inconsistent
214_5,214,5,x_higher_than_y,similar,False,inconsistent
214_6,214,6,y_higher_than_x,x_higher_than_y,True,properly_flipped
214_7,214,7,x_higher_than_y,y_higher_than_x,True,properly_flipped
214_8,214,8,similar,x_higher_than_y,False,inconsistent
214_9,214,9,x_higher_than_y,similar,False,inconsistent
215_0,215,0,x_higher_than_y,similar,False,inconsistent
215_1,215,1,similar,similar,True,both_similar
215_10,215,10,x_higher_than_y,y_higher_than_x,True,properly_flipped
215_11,215,11,y_higher_than_x,x_higher_than_y,True,properly_flipped
215_12,215,12,y_higher_than_x,x_higher_than_y,True,properly_flipped
215_13,215,13,similar,x_higher_than_y,False,inconsistent
215_14,215,14,similar,x_higher_than_y,False,inconsistent
215_15,215,15,x_higher_than_y,y_higher_than_x,True,properly_flipped
215_16,215,16,similar,x_higher_than_y,False,inconsistent
215_17,215,17,similar,x_higher_than_y,False,inconsistent
215_18,215,18,y_higher_than_x,similar,False,inconsistent
215_19,215,19,x_higher_than_y,similar,False,inconsistent
215_2,215,2,x_higher_than_y,similar,False,inconsistent
215_20,215,20,y_higher_than_x,similar,False,inconsistent
215_21,215,21,x_higher_than_y,y_higher_than_x,True,properly_flipped
215_22,215,22,y_higher_than_x,similar,False,inconsistent
215_23,215,23,similar,similar,True,both_similar
215_24,215,24,similar,similar,True,both_similar
215_25,215,25,x_higher_than_y,similar,False,inconsistent
215_26,215,26,x_higher_than_y,similar,False,inconsistent
215_27,215,27,x_higher_than_y,y_higher_than_x,True,properly_flipped
215_28,215,28,similar,x_higher_than_y,False,inconsistent
215_29,215,29,x_higher_than_y,y_higher_than_x,True,properly_flipped
215_3,215,3,x_higher_than_y,y_higher_than_x,True,properly_flipped
215_30,215,30,similar,x_higher_than_y,False,inconsistent
215_31,215,31,similar,similar,True,both_similar
215_32,215,32,similar,y_higher_than_x,False,inconsistent
215_33,215,33,x_higher_than_y,x_higher_than_y,False,inconsistent
215_34,215,34,similar,x_higher_than_y,False,inconsistent
215_35,215,35,x_higher_than_y,similar,False,inconsistent
215_36,215,36,similar,x_higher_than_y,False,inconsistent
215_37,215,37,x_higher_than_y,x_higher_than_y,False,inconsistent
215_38,215,38,x_higher_than_y,x_higher_than_y,False,inconsistent
215_39,215,39,similar,similar,True,both_similar
215_4,215,4,x_higher_than_y,x_higher_than_y,False,inconsistent
215_40,215,40,x_higher_than_y,similar,False,inconsistent
215_41,215,41,x_higher_than_y,similar,False,inconsistent
215_42,215,42,x_higher_than_y,x_higher_than_y,False,inconsistent
215_43,215,43,similar,similar,True,both_similar
215_44,215,44,similar,similar,True,both_similar
215_45,215,45,x_higher_than_y,similar,False,inconsistent
215_46,215,46,x_higher_than_y,x_higher_than_y,False,inconsistent
215_47,215,47,similar,x_higher_than_y,False,inconsistent
215_48,215,48,x_higher_than_y,y_higher_than_x,True,properly_flipped
215_49,215,49,x_higher_than_y,y_higher_than_x,True,properly_flipped
215_5,215,5,x_higher_than_y,similar,False,inconsistent
215_6,215,6,x_higher_than_y,x_higher_than_y,False,inconsistent
215_7,215,7,similar,similar,True,both_similar
215_8,215,8,similar,similar,True,both_similar
215_9,215,9,x_higher_than_y,similar,False,inconsistent
216_0,216,0,x_higher_than_y,x_higher_than_y,False,inconsistent
216_1,216,1,similar,similar,True,both_similar
216_10,216,10,y_higher_than_x,x_higher_than_y,True,properly_flipped
216_11,216,11,similar,similar,True,both_similar
216_12,216,12,x_higher_than_y,y_higher_than_x,True,properly_flipped
216_13,216,13,similar,similar,True,both_similar
216_14,216,14,similar,similar,True,both_similar
216_15,216,15,y_higher_than_x,similar,False,inconsistent
216_16,216,16,similar,y_higher_than_x,False,inconsistent
216_17,216,17,similar,similar,True,both_similar
216_18,216,18,similar,x_higher_than_y,False,inconsistent
216_19,216,19,similar,x_higher_than_y,False,inconsistent
216_2,216,2,similar,similar,True,both_similar
216_20,216,20,similar,similar,True,both_similar
216_21,216,21,y_higher_than_x,x_higher_than_y,True,properly_flipped
216_22,216,22,similar,similar,True,both_similar
216_23,216,23,y_higher_than_x,y_higher_than_x,False,inconsistent
216_24,216,24,similar,similar,True,both_similar
216_25,216,25,x_higher_than_y,x_higher_than_y,False,inconsistent
216_26,216,26,x_higher_than_y,y_higher_than_x,True,properly_flipped
216_27,216,27,similar,x_higher_than_y,False,inconsistent
216_28,216,28,similar,x_higher_than_y,False,inconsistent
216_29,216,29,similar,y_higher_than_x,False,inconsistent
216_3,216,3,similar,x_higher_than_y,False,inconsistent
216_30,216,30,similar,y_higher_than_x,False,inconsistent
216_31,216,31,similar,x_higher_than_y,False,inconsistent
216_32,216,32,similar,x_higher_than_y,False,inconsistent
216_33,216,33,x_higher_than_y,x_higher_than_y,False,inconsistent
216_34,216,34,similar,x_higher_than_y,False,inconsistent
216_35,216,35,y_higher_than_x,x_higher_than_y,True,properly_flipped
216_36,216,36,y_higher_than_x,x_higher_than_y,True,properly_flipped
216_37,216,37,x_higher_than_y,y_higher_than_x,True,properly_flipped
216_38,216,38,x_higher_than_y,similar,False,inconsistent
216_39,216,39,x_higher_than_y,similar,False,inconsistent
216_4,216,4,similar,similar,True,both_similar
216_40,216,40,x_higher_than_y,similar,False,inconsistent
216_41,216,41,similar,similar,True,both_similar
216_42,216,42,y_higher_than_x,x_higher_than_y,True,properly_flipped
216_43,216,43,x_higher_than_y,y_higher_than_x,True,properly_flipped
216_44,216,44,x_higher_than_y,x_higher_than_y,False,inconsistent
216_45,216,45,similar,similar,True,both_similar
216_46,216,46,similar,similar,True,both_similar
216_47,216,47,x_higher_than_y,similar,False,inconsistent
216_48,216,48,y_higher_than_x,y_higher_than_x,False,inconsistent
216_49,216,49,y_higher_than_x,x_higher_than_y,True,properly_flipped
216_5,216,5,similar,similar,True,both_similar
216_6,216,6,y_higher_than_x,x_higher_than_y,True,properly_flipped
216_7,216,7,similar,x_higher_than_y,False,inconsistent
216_8,216,8,x_higher_than_y,y_higher_than_x,True,properly_flipped
216_9,216,9,similar,x_higher_than_y,False,inconsistent
217_0,217,0,x_higher_than_y,x_higher_than_y,False,inconsistent
217_1,217,1,similar,similar,True,both_similar
217_10,217,10,similar,y_higher_than_x,False,inconsistent
217_11,217,11,y_higher_than_x,y_higher_than_x,False,inconsistent
217_12,217,12,similar,x_higher_than_y,False,inconsistent
217_13,217,13,x_higher_than_y,x_higher_than_y,False,inconsistent
217_14,217,14,similar,x_higher_than_y,False,inconsistent
217_15,217,15,x_higher_than_y,similar,False,inconsistent
217_16,217,16,similar,x_higher_than_y,False,inconsistent
217_17,217,17,similar,similar,True,both_similar
217_18,217,18,x_higher_than_y,similar,False,inconsistent
217_19,217,19,y_higher_than_x,x_higher_than_y,True,properly_flipped
217_2,217,2,x_higher_than_y,y_higher_than_x,True,properly_flipped
217_20,217,20,x_higher_than_y,similar,False,inconsistent
217_21,217,21,x_higher_than_y,y_higher_than_x,True,properly_flipped
217_22,217,22,x_higher_than_y,x_higher_than_y,False,inconsistent
217_23,217,23,similar,x_higher_than_y,False,inconsistent
217_24,217,24,x_higher_than_y,similar,False,inconsistent
217_25,217,25,x_higher_than_y,y_higher_than_x,True,properly_flipped
217_26,217,26,y_higher_than_x,x_higher_than_y,True,properly_flipped
217_27,217,27,similar,similar,True,both_similar
217_28,217,28,similar,similar,True,both_similar
217_29,217,29,x_higher_than_y,y_higher_than_x,True,properly_flipped
217_3,217,3,x_higher_than_y,y_higher_than_x,True,properly_flipped
217_30,217,30,x_higher_than_y,similar,False,inconsistent
217_31,217,31,x_higher_than_y,similar,False,inconsistent
